Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V,FDOM RFU
7/3/2019 1:45,23.72,1717,-95.5,8.61,1.06,1.9,0.5,100.4,8.45,0.1,1,11.61,6.4,3
7/3/2019 2:00,23.68,1717,-95.5,8.61,1.15,2,0.5,100.3,8.45,0.1,1,11.48,6.3,3.1
7/3/2019 2:15,23.69,1717,-95.4,8.61,1.22,2,0.5,100.1,8.44,0.1,1,11.61,5.1,3.1
7/3/2019 2:30,23.7,1714,-95.4,8.61,1.21,2.3,0.6,100.2,8.44,2.1,1,11.6,6.4,3.1
7/3/2019 2:45,23.7,1711,-95.5,8.61,1.32,2,0.5,100.3,8.45,0.1,1,11.61,6.4,3.1
7/3/2019 3:00,23.67,1709,-95.6,8.61,1.15,2.1,0.5,100.2,8.45,0.1,1,11.45,6.4,3.1
7/3/2019 3:15,23.63,1709,-95.5,8.61,1.37,2.1,0.5,100,8.44,0.2,1,11.57,6.2,3.1
7/3/2019 3:30,23.62,1710,-95.5,8.61,1.32,2,0.5,99.9,8.43,0.1,1,11.57,6.4,3.1
7/3/2019 3:45,23.63,1711,-95.3,8.61,1.46,2.1,0.5,99.5,8.4,0.1,1,11.57,6.4,3.1
7/3/2019 4:00,23.6,1714,-95.1,8.6,1.61,2,0.5,99.1,8.37,0.1,1,11.47,6.3,3.1
7/3/2019 4:15,23.56,1714,-95,8.6,1.72,2.2,0.6,99,8.36,0.1,1,11.62,6.4,3.2
7/3/2019 4:30,23.54,1713,-95,8.6,1.87,1.9,0.5,98.6,8.33,0.1,1,11.57,6.4,3.2
7/3/2019 4:45,23.54,1714,-95,8.6,1.81,2.1,0.5,98.5,8.32,0.1,1,11.55,6.4,3.2
7/3/2019 5:00,23.53,1714,-95.1,8.6,1.77,2,0.5,98.5,8.33,0.1,1,11.48,6.4,3.2
7/3/2019 5:15,23.54,1713,-95.1,8.6,1.81,2,0.5,98.4,8.32,0.1,1,11.55,6.4,3.2
7/3/2019 5:30,23.54,1713,-95.1,8.6,1.83,2,0.5,98.4,8.31,0.1,1,11.55,6.4,3.2
7/3/2019 5:45,23.55,1712,-95.2,8.6,1.97,1.8,0.5,98.2,8.29,0.1,1,11.51,6.4,3.2
7/3/2019 6:00,23.55,1710,-95.2,8.6,1.71,1.9,0.5,98,8.28,0.1,1,11.45,6,3.2
7/3/2019 6:15,23.53,1709,-95.3,8.61,1.58,1.7,0.4,97.9,8.27,0.1,1,11.51,6.1,3.2
7/3/2019 6:30,23.49,1709,-95.2,8.61,1.55,2,0.5,97.7,8.27,0.1,1,11.55,6.4,3.2
7/3/2019 6:45,23.46,1709,-95.2,8.6,1.72,1.9,0.5,97.6,8.26,0.1,1,11.72,6.4,3.2
7/3/2019 7:00,23.44,1708,-95.1,8.6,1.63,1.8,0.5,97.7,8.27,0.1,1,11.85,6.4,3.3
7/3/2019 7:15,23.41,1708,-95.2,8.61,1.62,1.7,0.4,97.9,8.29,0.1,1,12.12,6.3,3.2
7/3/2019 7:30,23.41,1707,-95.1,8.6,1.46,1.7,0.4,97.9,8.3,0.1,1,12.17,6.4,3.3
7/3/2019 7:45,23.4,1707,-95.1,8.6,1.61,1.8,0.5,97.9,8.29,0.8,1,12.23,6.4,3.3
7/3/2019 8:00,23.39,1706,-95.2,8.6,1.72,1.8,0.5,97.9,8.3,0.1,1,12.15,6.4,3.3
7/3/2019 8:15,23.38,1706,-95.3,8.61,1.57,1.8,0.4,98.1,8.32,0.1,1,12.24,6.4,3.3
7/3/2019 8:30,23.36,1706,-95.2,8.61,1.69,1.8,0.4,98.1,8.32,0.1,1,12.19,6.4,3.3
7/3/2019 8:45,23.35,1706,-95.3,8.61,1.56,1.7,0.4,98.4,8.35,0.1,1,12.12,6.4,3.3
7/3/2019 9:00,23.34,1706,-95.3,8.61,1.63,1.7,0.4,98.3,8.33,0.1,1,11.95,6.4,3.3
7/3/2019 9:15,23.33,1705,-95.4,8.61,1.43,1.8,0.5,98.3,8.34,0.1,1,12.01,6.4,3.3
7/3/2019 9:30,23.32,1705,-95.5,8.61,1.44,1.8,0.5,98.9,8.39,0.1,1,12.13,6.4,3.3
7/3/2019 9:45,23.34,1705,-95.6,8.61,1.43,1.8,0.5,99.5,8.44,0.1,1,12.34,6.3,3.3
7/3/2019 10:00,23.38,1705,-96,8.62,1.27,1.7,0.4,101.3,8.58,0.1,1,12.21,6.3,3.3
7/3/2019 10:15,23.43,1705,-96.3,8.62,1.22,1.9,0.5,102.4,8.67,0.1,1,12.33,6.3,3.3
7/3/2019 10:30,23.42,1705,-96.2,8.62,1.18,1.7,0.4,101.5,8.6,0.1,1,12.35,6.3,3.3
7/3/2019 10:45,23.44,1705,-96.4,8.63,1.1,1.7,0.4,102.2,8.65,0.1,1,12.28,6.3,3.2
7/3/2019 11:00,23.44,1706,-96.5,8.63,1.05,1.8,0.5,102.9,8.71,0.1,1,12.23,6.3,3.2
7/3/2019 11:15,23.46,1706,-96.5,8.63,1.1,1.7,0.4,102.4,8.66,0.1,1,12.31,6.3,3.3
7/3/2019 11:30,23.45,1707,-96.3,8.63,1.08,1.6,0.4,102.9,8.71,0.1,1,12.3,6.3,3.3
7/3/2019 11:45,23.46,1708,-95.9,8.62,1.36,1.7,0.4,101.6,8.59,0.1,1,12.32,6.3,3.3
7/3/2019 12:00,23.5,1709,-95.8,8.62,1.58,2,0.5,101.4,8.58,0.1,1,12.18,6.3,3.3
7/3/2019 12:15,23.57,1709,-96.2,8.62,1.39,1.6,0.4,103.1,8.7,0.1,1,12.29,6.3,3.2
7/3/2019 12:30,23.65,1710,-95.9,8.62,1.47,1.7,0.4,102.4,8.63,0.1,1,12.28,6.3,3.2
7/3/2019 12:45,23.67,1716,-95.4,8.61,2.9,1.9,0.5,101.5,8.56,0.1,1,12.31,6.3,3.1
7/3/2019 13:00,23.72,1717,-95.3,8.6,3.31,1.8,0.5,100.8,8.49,0.1,1,12.15,6.3,3
7/3/2019 13:15,23.63,1717,-95.1,8.6,3.03,2,0.5,100.6,8.49,0.1,1,12.23,6.4,3.1
7/3/2019 13:30,24.19,1713,-95.5,8.61,2.37,1.9,0.5,102.3,8.54,0.6,1,12.13,6.4,3
7/3/2019 13:45,23.61,1718,-95,8.6,3.68,2,0.5,100.4,8.48,0.1,1,12.12,6.4,3.1
7/3/2019 14:00,23.67,1719,-95,8.6,3.44,1.9,0.5,100.5,8.47,0.1,1,12.12,6.4,3
7/3/2019 14:15,23.68,1720,-95.1,8.6,3.66,1.9,0.5,101.3,8.54,0.2,1,12.12,6.4,3
7/3/2019 14:30,23.74,1719,-95.2,8.6,3.53,2,0.5,100.7,8.48,0.1,1,12.17,6.4,3
7/3/2019 14:45,23.65,1721,-95,8.6,3.64,2,0.5,101.4,8.55,0.2,1,12.22,6.4,3.1
7/3/2019 15:00,23.47,1720,-94.7,8.6,4.03,1.8,0.5,99.9,8.45,0.2,1,12.12,6.2,3.1
7/3/2019 15:15,23.45,1721,-94.5,8.59,4.3,1.8,0.5,99.5,8.42,0.1,1,12.19,6.2,3.1
7/3/2019 15:30,23.87,1718,-95.2,8.6,3.68,1.9,0.5,101.7,8.54,0.1,1,12.23,6.4,3.1
7/3/2019 15:45,23.82,1721,-95.1,8.6,3.9,1.9,0.5,101.3,8.51,0.2,1,12.19,6.4,3
7/3/2019 16:00,24.52,1719,-95.6,8.61,3.3,2,0.5,103.5,8.59,0.1,1,12.12,6.4,3
7/3/2019 16:15,24.34,1721,-95.3,8.6,3.75,2.1,0.5,102.9,8.57,0.1,1,12.29,5.6,3
7/3/2019 16:30,24.31,1719,-95.2,8.6,5.08,2.2,0.6,101.5,8.45,0.1,1,12.38,5.5,2.9
7/3/2019 16:45,24.15,1721,-95.3,8.6,3.66,2.1,0.5,102.5,8.56,0.2,1,12.31,6.3,3
7/3/2019 17:00,24.09,1721,-95.2,8.6,3.72,2.3,0.6,101.1,8.46,0.1,1,12.23,5.5,3
7/3/2019 17:15,24.67,1723,-95.6,8.61,3.06,2.1,0.5,102.9,8.52,0.1,1,12,6.4,2.9
7/3/2019 17:30,24.77,1722,-95.7,8.61,3.22,2.5,0.6,103.4,8.54,0.1,1,12.11,6.3,2.9
7/3/2019 17:45,24.64,1721,-95.7,8.61,3.28,2.6,0.7,102.7,8.5,0.1,1,11.98,5.9,2.9
7/3/2019 18:00,24.41,1722,-95.4,8.6,3.48,2.7,0.7,102,8.48,0.2,1,11.81,6.4,2.9
7/3/2019 18:15,24.35,1722,-95.3,8.6,3.53,2.6,0.7,101.3,8.43,0.2,1,11.85,6.4,2.9
7/3/2019 18:30,24.2,1723,-95.1,8.6,3.54,2.6,0.7,101.1,8.44,0.2,1,12.2,6.4,3
7/3/2019 18:45,24.19,1723,-95.1,8.6,3.4,2.7,0.7,100.8,8.41,0.2,1,11.94,6.4,3
7/3/2019 19:00,24.15,1724,-95,8.6,3.42,2.7,0.7,100.5,8.4,0.2,1,11.75,6.4,3
7/3/2019 19:15,24.05,1724,-94.7,8.59,3.38,2.5,0.6,99.7,8.34,0.2,1,11.72,6.3,3
7/3/2019 19:30,23.98,1725,-94.6,8.59,3.37,2.4,0.6,99.3,8.32,0.2,1,11.73,6.4,3
7/3/2019 19:45,23.93,1725,-94.5,8.59,3.43,2.3,0.6,99,8.3,0.2,1,11.78,6.4,3
7/3/2019 20:00,23.86,1726,-94.4,8.59,3.4,2.3,0.6,98.5,8.28,0.2,1,11.77,5.4,3
7/3/2019 20:15,23.76,1726,-94.1,8.58,3.87,2.3,0.6,97.6,8.21,0.2,1,11.81,6.4,3
7/3/2019 20:30,23.66,1727,-93.9,8.58,4.19,2.3,0.6,97,8.18,0.2,1,11.66,6.4,3
7/3/2019 20:45,23.59,1727,-93.7,8.58,4.58,2.4,0.6,96.3,8.13,0.1,1,11.57,6.4,3
7/3/2019 21:00,23.54,1727,-93.6,8.58,4.89,2.3,0.6,95.9,8.1,0.1,1,11.44,6.4,3
7/3/2019 21:15,23.51,1727,-93.6,8.58,5.04,2.3,0.6,95.9,8.1,0.1,1,11.53,6.2,3
7/3/2019 21:30,23.51,1727,-93.7,8.58,5.05,2.9,0.8,95.9,8.11,0.2,1,11.51,6.3,3
7/3/2019 21:45,23.42,1727,-93.5,8.58,5.25,2.6,0.7,95.2,8.06,0.1,1,11.59,6,3
7/3/2019 22:00,23.37,1727,-93.4,8.57,5.97,2.7,0.7,94.7,8.03,0.1,1,11.45,6.3,3
7/3/2019 22:15,23.31,1728,-93.2,8.57,6.22,2.8,0.7,94.3,8,0.2,1,11.58,6.4,3
7/3/2019 22:30,23.28,1728,-93,8.57,6.65,2.9,0.7,93.9,7.97,0.1,1,11.53,6.4,3
7/3/2019 22:45,23.27,1728,-93.3,8.57,6.49,2.7,0.7,94.3,8.01,0.1,1,11.49,6.3,3
7/3/2019 23:00,23.26,1728,-93,8.57,7.72,2.8,0.7,93.7,7.96,0.2,1,11.35,6.1,3
7/3/2019 23:15,23.18,1728,-92.8,8.56,9.56,2.8,0.7,92.8,7.89,0.2,1,11.46,6.1,2.9
7/3/2019 23:30,23.18,1728,-92.6,8.56,14.19,3,0.8,92.3,7.85,0.2,1,11.43,6.4,2.8
7/3/2019 23:45,23.12,1728,-92.7,8.56,18.62,3,0.8,92.4,7.87,0.2,1,11.44,6.4,2.7
7/4/2019 0:00,23.07,1728,-92.6,8.56,24.44,3.2,0.8,92.3,7.87,0.2,1,11.36,6.4,2.6
7/4/2019 0:15,23.04,1728,-92.6,8.56,36.28,3.4,0.9,92.2,7.86,0.3,1,11.51,6.4,2.4
7/4/2019 0:30,22.98,1728,-92.6,8.56,37.58,3.3,0.9,92.3,7.88,0.3,1,11.47,6.4,2.4
7/4/2019 0:45,22.95,1729,-92.6,8.56,40.92,3.4,0.9,92.2,7.88,0.3,1,11.42,6.3,2.3
7/4/2019 1:00,22.89,1729,-92.6,8.56,42.66,3.4,0.9,92.2,7.89,0.3,1,11.45,6.4,2.3
7/4/2019 1:15,22.85,1729,-92.6,8.56,45.19,3.4,0.9,92.2,7.89,0.3,1,11.41,6.1,2.2
7/4/2019 1:30,22.8,1729,-92.6,8.56,46.92,3.4,0.9,92.3,7.9,0.3,1,11.49,6.4,2.2
7/4/2019 1:45,22.76,1729,-92.7,8.56,47.83,3.5,0.9,92.1,7.9,0.3,1,11.31,6.4,2.2
7/4/2019 2:00,22.72,1730,-92.7,8.56,48.24,3.4,0.9,92.2,7.91,0.3,1,11.38,6.4,2.2
7/4/2019 2:15,22.69,1730,-92.7,8.57,50.28,3.3,0.9,92.1,7.91,0.3,1,11.62,6,2.2
7/4/2019 2:30,22.66,1730,-92.7,8.57,51.73,3.6,0.9,92,7.91,0.3,1,11.55,6.4,2.1
7/4/2019 2:45,22.62,1730,-92.7,8.57,53.39,3.8,1,92,7.91,0.3,1,11.58,6.4,2.1
7/4/2019 3:00,22.58,1730,-92.7,8.57,55.71,3.6,0.9,92.1,7.92,0.3,1,11.27,6.4,2.1
7/4/2019 3:15,22.53,1731,-92.8,8.57,53.57,3.5,0.9,92.3,7.95,0.3,1,11.63,6.4,2.1
7/4/2019 3:30,22.51,1731,-92.8,8.57,55.1,3.6,0.9,92.3,7.95,0.3,1,11.61,6.4,2.1
7/4/2019 3:45,22.49,1731,-92.7,8.57,61.2,3.6,0.9,92.3,7.95,0.3,1,11.6,6.4,2
7/4/2019 4:00,22.45,1731,-92.7,8.57,55.22,3.8,1,92.3,7.96,0.3,1,11.48,5,2.1
7/4/2019 4:15,22.41,1731,-92.8,8.57,53.39,3.6,0.9,92.4,7.98,0.3,1,11.58,6.4,2
7/4/2019 4:30,22.41,1731,-92.9,8.57,53.59,3.4,0.9,92.3,7.97,0.4,1,11.53,6.4,2.1
7/4/2019 4:45,22.36,1730,-93,8.57,49.14,3.5,0.9,92.4,7.98,0.3,1,11.48,5.4,2.1
7/4/2019 5:00,22.34,1730,-92.9,8.57,47.82,3.6,0.9,92.3,7.97,0.3,1,11.42,6.4,2.1
7/4/2019 5:15,22.31,1730,-93,8.57,46.09,3.5,0.9,92.2,7.97,0.3,1,11.42,6.4,2.2
7/4/2019 5:30,22.3,1730,-92.9,8.57,48.13,3.4,0.9,92,7.96,0.3,1,11.51,6.4,2.1
7/4/2019 5:45,22.25,1730,-92.9,8.57,39.87,3.4,0.9,91.8,7.95,0.3,1,11.54,6.4,2.2
7/4/2019 6:00,22.24,1730,-92.9,8.57,35.22,3.2,0.8,91.7,7.94,0.3,1,11.35,6.4,2.2
7/4/2019 6:15,22.22,1730,-92.9,8.57,35.02,3.3,0.8,91.6,7.94,0.3,1,11.42,6.4,2.3
7/4/2019 6:30,22.21,1730,-92.9,8.57,34.38,3.2,0.8,91.5,7.93,0.3,1,11.51,6.4,2.3
7/4/2019 6:45,22.19,1730,-92.8,8.57,34.72,3.2,0.8,91.3,7.92,0.3,1,11.64,6.4,2.3
7/4/2019 7:00,22.18,1730,-92.7,8.57,33.46,3.1,0.8,91.4,7.93,0.3,1,11.8,6.3,2.3
7/4/2019 7:15,22.15,1731,-92.7,8.57,31.69,3,0.8,91.4,7.93,0.3,1,12.01,6.4,2.3
7/4/2019 7:30,22.17,1731,-92.6,8.57,35.95,3.1,0.8,90.9,7.89,0.3,1,12.14,6.4,2.3
7/4/2019 7:45,22.13,1731,-92.7,8.57,31.23,3.1,0.8,91.3,7.93,0.3,1,12.22,6.3,2.3
7/4/2019 8:00,22.13,1731,-92.7,8.57,31.2,3.2,0.8,91.1,7.9,0.2,1,12.13,5.9,2.4
7/4/2019 8:15,22.09,1731,-92.9,8.57,26.51,3,0.8,91.6,7.96,0.3,1,12.29,6.4,2.4
7/4/2019 8:30,22.09,1731,-92.9,8.57,25.63,3.1,0.8,91.7,7.97,0.2,1,12.3,6.4,2.4
7/4/2019 8:45,22.1,1730,-92.8,8.57,26.54,3.2,0.8,91.5,7.94,0.2,1,12.33,6.4,2.4
7/4/2019 9:00,22.14,1730,-93,8.57,23.65,3.2,0.8,92.2,8,0.3,1,12.24,6.4,2.5
7/4/2019 9:15,22.15,1729,-93,8.57,23.44,3.3,0.9,92.1,7.99,0.3,1,12.35,6.4,2.5
7/4/2019 9:30,22.19,1729,-93.2,8.58,22.38,3.3,0.9,92.7,8.04,0.2,1,12.38,6.4,2.5
7/4/2019 9:45,22.13,1729,-92.9,8.57,22.44,3.5,0.9,92.1,7.99,0.2,1,12.41,6.4,2.5
7/4/2019 10:00,22.39,1729,-93.3,8.58,19.94,3,0.8,93.4,8.07,0.2,1,12.26,6.4,2.5
7/4/2019 10:15,22.42,1728,-93.5,8.58,20.74,3.1,0.8,93.9,8.11,0.3,1,12.41,6.4,2.5
7/4/2019 10:30,22.5,1728,-93.5,8.58,19.38,3.1,0.8,94.2,8.11,0.3,1,12.4,6.4,2.5
7/4/2019 10:45,22.6,1728,-93.7,8.58,18.95,3,0.8,94.9,8.16,0.2,1,12.45,6.4,2.5
7/4/2019 11:00,22.66,1727,-93.9,8.59,18.9,3,0.8,95.2,8.17,0.2,1,12.24,6.4,2.5
7/4/2019 11:15,22.29,1728,-93.2,8.58,19.75,3.2,0.8,93.5,8.09,0.3,1,12.34,6.4,2.6
7/4/2019 11:30,22.31,1727,-93.4,8.58,22.74,3.2,0.8,93.3,8.07,0.3,1,12.32,6.3,2.6
7/4/2019 11:45,22.77,1725,-93.9,8.59,18.01,3.2,0.8,96,8.23,0.2,1,12.43,6.2,2.6
7/4/2019 12:00,23.07,1722,-94.3,8.59,16.76,2.8,0.7,97.3,8.29,0.2,1,12.28,6.1,2.6
7/4/2019 12:15,23,1723,-94.4,8.59,16.37,2.8,0.7,97.6,8.33,0.2,1,12.41,6.2,2.6
7/4/2019 12:30,23.16,1724,-94.5,8.6,15.62,2.8,0.7,98.5,8.38,0.2,1,12.44,6.1,2.6
7/4/2019 12:45,22.88,1719,-94.5,8.6,16.56,3.2,0.8,97.9,8.37,0.2,1,12.34,6.4,2.7
7/4/2019 13:00,22.61,1723,-94.2,8.59,16.43,3.3,0.9,96.9,8.33,0.3,1,12.13,6.4,2.7
7/4/2019 13:15,22.9,1722,-94.4,8.59,17.14,3.2,0.8,98.2,8.4,0.3,1,12.34,6.4,2.7
7/4/2019 13:30,22.86,1721,-94.7,8.6,15.68,3.1,0.8,99.2,8.49,0.3,1,12.32,6.4,2.7
7/4/2019 13:45,23.02,1721,-94.9,8.6,15.39,3,0.8,99.7,8.51,0.3,1,12.2,6.4,2.7
7/4/2019 14:00,22.82,1720,-95,8.6,16.11,3.2,0.8,99.7,8.54,0.2,1,12.12,6.4,2.7
7/4/2019 14:15,23.04,1719,-95,8.6,15.35,3.2,0.8,100.5,8.57,0.2,1,12.26,6.4,2.7
7/4/2019 14:30,23.25,1722,-94.6,8.6,14.63,2.9,0.8,99.5,8.46,0.2,1,12.26,6.4,2.7
7/4/2019 14:45,23,1719,-95.4,8.61,15.21,4.4,1.2,101.4,8.65,0.3,1,12.31,6.4,2.8
7/4/2019 15:00,23.24,1719,-94.4,8.59,14.67,3.5,0.9,98.8,8.4,0.2,1,12.16,6.4,2.7
7/4/2019 15:15,23.39,1717,-95.2,8.61,14.34,3.8,1,101.6,8.61,0.3,1,12.31,6.3,2.8
7/4/2019 15:30,23.88,1718,-95,8.6,13.93,3.2,0.8,101.4,8.51,0.2,1,12.45,6.4,2.7
7/4/2019 15:45,22.76,1725,-93.2,8.57,17.06,3.1,0.8,94.5,8.1,0.2,1,12.2,6.4,2.7
7/4/2019 16:00,22.78,1726,-93.4,8.58,30.49,3.5,0.9,95.1,8.15,0.3,1,12.12,6.4,2.4
7/4/2019 16:15,22.81,1726,-93.3,8.58,38.29,3.7,1,95.1,8.15,0.3,1,12.37,6.4,2.3
7/4/2019 16:30,22.79,1726,-93.3,8.58,45.72,3.7,1,95,8.14,0.3,1,12.19,6.4,2.2
7/4/2019 16:45,22.82,1726,-93.2,8.57,49.97,3.7,1,94.8,8.12,0.3,1,12.32,6.4,2.1
7/4/2019 17:00,22.87,1725,-93.1,8.57,55.43,3.9,1,94.3,8.07,0.4,1,12.25,6.3,2
7/4/2019 17:15,22.78,1724,-93.1,8.57,54.96,3.8,1,94.3,8.09,0.4,1,12.25,6.4,2
7/4/2019 17:30,22.79,1723,-93,8.57,60.69,3.8,1,94.1,8.06,0.4,1,12.16,6.4,2
7/4/2019 17:45,22.76,1720,-93.1,8.57,60.36,3.8,1,94.4,8.09,0.3,1,11.78,6.4,2
7/4/2019 18:00,22.71,1718,-93.3,8.58,57.87,3.8,1,94.9,8.14,0.4,1,11.9,6.4,2
7/4/2019 18:15,22.64,1716,-93.2,8.58,63.67,4,1,94.8,8.15,0.4,1,11.74,6.2,2
7/4/2019 18:30,22.62,1715,-93.3,8.58,70.22,4.3,1.1,94.9,8.16,0.4,1,11.66,6.2,1.9
7/4/2019 18:45,22.6,1716,-93.4,8.58,76.75,4.3,1.1,95.4,8.2,0.4,1,11.93,6.4,1.9
7/4/2019 19:00,22.61,1718,-93.3,8.58,96.45,4,1.1,95.4,8.21,0.5,1,12,6.4,1.7
7/4/2019 19:15,22.59,1720,-93.1,8.57,168.2,5.3,1.4,94.8,8.15,0.6,1,12.12,6.4,1.4
7/4/2019 19:30,22.56,1722,-93,8.57,161.85,5.9,1.6,94.8,8.16,0.6,1,11.8,6.4,1.4
7/4/2019 19:45,22.52,1723,-93,8.57,134.56,4.6,1.2,95,8.18,0.5,1,11.92,6.4,1.5
7/4/2019 20:00,22.48,1723,-93,8.57,124,4.6,1.2,94.8,8.18,0.5,1,11.61,6.4,1.5
7/4/2019 20:15,22.44,1721,-93,8.57,124.05,4.5,1.2,94.9,8.19,0.8,1,11.66,6.4,1.5
7/4/2019 20:30,22.4,1719,-93.1,8.57,117.48,4.4,1.1,95,8.2,0.5,1,11.53,6.4,1.5
7/4/2019 20:45,22.36,1718,-93.1,8.57,116.11,4.7,1.2,95.1,8.21,0.5,1,11.48,6.3,1.5
7/4/2019 21:00,22.28,1716,-93.2,8.58,116.81,4.1,1.1,95.1,8.23,0.6,1,11.33,6.4,1.5
7/4/2019 21:15,22.21,1715,-93.3,8.58,107.19,4.6,1.2,95.3,8.26,0.5,1,11.54,6.3,1.6
7/4/2019 21:30,22.15,1714,-93.2,8.58,107.81,5.1,1.3,95.2,8.26,0.5,1,11.53,6.3,1.6
7/4/2019 21:45,22.13,1712,-93.3,8.58,100.06,5,1.3,95.2,8.26,3.3,1,11.57,6.4,1.6
7/4/2019 22:00,22.1,1709,-93.3,8.58,100.75,4.7,1.2,95.1,8.26,0.5,1,11.5,6.4,1.7
7/4/2019 22:15,22.04,1708,-93.3,8.58,91.96,4.6,1.2,95,8.26,0.4,1,11.59,6.4,1.7
7/4/2019 22:30,22.03,1709,-93.3,8.58,90.98,4.9,1.3,94.8,8.25,0.4,1,11.58,6.1,1.7
7/4/2019 22:45,22.03,1710,-93.3,8.58,83.94,4.4,1.2,94.8,8.25,0.4,1,11.51,6.3,1.8
7/4/2019 23:00,21.99,1711,-93.2,8.58,73.61,4.3,1.1,94.8,8.25,0.4,1,11.56,6.4,1.9
7/4/2019 23:15,21.99,1711,-93.3,8.58,72.83,4.3,1.1,94.7,8.24,0.4,1,11.53,6.4,1.9
7/4/2019 23:30,21.96,1710,-93.3,8.58,68.01,4.3,1.1,94.7,8.25,0.4,1,11.5,6.4,1.9
7/4/2019 23:45,21.94,1709,-93.3,8.58,69.07,4.3,1.1,94.6,8.24,0.4,1,11.39,6.4,1.9
7/5/2019 0:00,21.88,1707,-93.4,8.58,65.92,4.2,1.1,94.7,8.26,0.4,1,11.15,6.4,2
7/5/2019 0:15,21.87,1703,-93.5,8.58,62.5,4.2,1.1,94.9,8.28,0.4,1,11.53,6.3,2.1
7/5/2019 0:30,21.87,1703,-93.6,8.59,55.99,4.1,1.1,94.9,8.27,0.3,1,11.49,6.3,2.2
7/5/2019 0:45,21.91,1703,-93.6,8.59,56.19,4.2,1.1,94.7,8.25,0.4,1,11.6,6.3,2.2
7/5/2019 1:00,21.87,1702,-93.6,8.59,55.49,4.3,1.1,94.6,8.25,0.3,1,11.4,6.4,2.3
7/5/2019 1:15,21.89,1702,-93.6,8.59,67.35,4.3,1.1,94.4,8.23,0.3,1,11.3,6.4,2.2
7/5/2019 1:30,21.79,1701,-93.6,8.59,48.88,4,1,94.6,8.26,0.3,1,11.35,6.1,2.4
7/5/2019 1:45,21.81,1700,-93.6,8.59,50.21,4.1,1.1,94.4,8.25,0.3,1,11.45,6.3,2.4
7/5/2019 2:00,21.78,1700,-93.6,8.59,47.81,4,1,94.4,8.25,0.3,1,11.2,6.3,2.4
7/5/2019 2:15,21.77,1700,-93.7,8.59,46.58,4.1,1.1,94.3,8.25,0.3,1,11.54,6.3,2.4
7/5/2019 2:30,21.75,1699,-93.7,8.59,43.46,3.9,1,94.2,8.24,0.3,1,11.5,6.3,2.4
7/5/2019 2:45,21.73,1699,-93.6,8.59,42.46,4,1,94.2,8.24,0.3,1,11.47,6.4,2.5
7/5/2019 3:00,21.71,1699,-93.6,8.59,41.09,3.9,1,94.2,8.24,0.3,1,11.16,6.4,2.5
7/5/2019 3:15,21.71,1699,-93.5,8.59,44.04,3.8,1,94,8.22,0.3,1,11.45,6.2,2.5
7/5/2019 3:30,21.69,1698,-93.5,8.59,40.02,4.1,1.1,94,8.23,0.3,1,11.44,6.1,2.5
7/5/2019 3:45,21.66,1698,-93.5,8.58,39.05,3.8,1,93.7,8.21,0.3,1,11.45,6.4,2.6
7/5/2019 4:00,21.63,1697,-93.6,8.59,36.75,3.9,1,94,8.23,0.3,1,11.19,6.1,2.6
7/5/2019 4:15,21.64,1697,-93.7,8.59,36.33,3.9,1,93.7,8.21,0.3,1,11.36,6.4,2.6
7/5/2019 4:30,21.62,1697,-93.7,8.59,35.09,3.8,1,93.6,8.2,0.3,1,11.4,6.4,2.6
7/5/2019 4:45,21.61,1697,-93.6,8.59,34.28,4,1.1,93.4,8.19,0.3,1,11.41,6.4,2.7
7/5/2019 5:00,21.62,1697,-93.6,8.59,35.43,4.1,1.1,93.3,8.18,0.3,1,11.35,6.2,2.7
7/5/2019 5:15,21.62,1697,-93.5,8.59,36.2,4.1,1.1,93,8.15,0.3,1,11.36,6.4,2.7
7/5/2019 5:30,21.57,1697,-93.5,8.58,35.04,3.9,1,92.9,8.15,0.3,1,11.37,6.1,2.7
7/5/2019 5:45,21.54,1696,-93.5,8.59,34.55,4.1,1.1,92.7,8.14,0.3,1,11.39,6.4,2.7
7/5/2019 6:00,21.52,1696,-93.6,8.59,34.31,4,1.1,92.8,8.15,0.3,1,11.25,6,2.7
7/5/2019 6:15,21.51,1695,-93.6,8.59,35.66,4.1,1.1,92.9,8.16,0.3,1,11.43,6.1,2.7
7/5/2019 6:30,21.5,1695,-93.6,8.59,33.45,4.1,1.1,92.8,8.16,0.3,1,11.46,6.3,2.7
7/5/2019 6:45,21.48,1695,-93.6,8.59,32.64,3.8,1,92.7,8.15,0.3,1,11.53,6.3,2.7
7/5/2019 7:00,21.46,1694,-93.7,8.59,30.67,3.7,1,92.7,8.15,0.3,1,11.65,6.3,2.8
7/5/2019 7:15,21.44,1694,-93.7,8.59,28.29,3.6,1,92.8,8.16,0.3,1,11.96,6.3,2.8
7/5/2019 7:30,21.46,1694,-93.7,8.59,30.19,3.6,0.9,92.6,8.14,0.3,1,12.16,6.3,2.8
7/5/2019 7:45,21.44,1693,-93.6,8.59,28.93,3.5,0.9,92.5,8.14,0.3,1,12.22,6.3,2.8
