Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
6/28/2019 20:15,22.81,1708,-147.2,8.78,9.17,0.7,76.7,6.57,0.1,1,12.43,6.4
6/28/2019 20:30,22.68,1707,-147.3,8.78,9.13,0.8,76.3,6.56,0.2,1,12.29,6.4
6/28/2019 20:45,22.6,1706,-147.5,8.79,9.03,0.7,76.1,6.55,0.2,1,12.12,6.39
6/28/2019 21:00,22.53,1706,-147.5,8.79,8.64,0.7,76.2,6.56,0.2,1,11.95,6.39
6/28/2019 21:15,22.51,1706,-147.6,8.79,8.55,0.8,76,6.55,0.2,1,12.12,6.4
6/28/2019 21:30,22.44,1708,-147.5,8.79,8.29,0.8,75.7,6.53,0.2,1,12.06,6.4
6/28/2019 21:45,22.44,1706,-147.4,8.79,8.32,0.8,75.3,6.5,0.2,1,12.07,6.4
6/28/2019 22:00,22.4,1708,-147.5,8.79,8.55,0.7,75.2,6.49,0.2,1,11.87,6.4
6/28/2019 22:15,22.39,1710,-147.5,8.79,9.38,0.8,75.1,6.48,0.1,1,12.02,6.4
6/28/2019 22:30,22.33,1709,-147.6,8.79,8.47,0.8,74.9,6.48,0.2,1,12,6.4
6/28/2019 22:45,22.28,1707,-147.6,8.79,8.42,0.8,74.7,6.47,0.2,1,12,6.4
6/28/2019 23:00,22.24,1708,-147.6,8.79,8.53,0.7,74.4,6.45,0.1,1,11.88,6.4
6/28/2019 23:15,22.2,1710,-147.5,8.79,8.36,0.8,74.2,6.44,0.2,1,11.98,6.4
6/28/2019 23:30,22.16,1708,-147.6,8.79,8.13,0.7,74.1,6.43,0.2,1,11.97,6.4
6/28/2019 23:45,22.13,1708,-147.6,8.79,8.38,0.7,74.1,6.43,0.1,1,11.96,6.4
6/29/2019 0:00,22.13,1711,-147.7,8.79,8.22,0.7,74,6.42,0.2,1,11.82,6.4
6/29/2019 0:15,22.1,1711,-147.5,8.79,8.18,0.7,73.8,6.41,0.1,1,11.95,6.4
6/29/2019 0:30,22.07,1711,-147.5,8.79,8.02,0.7,73.7,6.4,0.2,1,11.94,6.4
6/29/2019 0:45,22.04,1711,-147.6,8.79,8.12,0.7,73.6,6.4,0.1,1,11.94,6.39
6/29/2019 1:00,21.98,1712,-147.7,8.79,7.67,0.7,73.5,6.4,0.2,1,11.76,6.4
6/29/2019 1:15,21.94,1713,-147.7,8.79,7.63,0.7,73.4,6.39,0.2,1,11.93,6.4
6/29/2019 1:30,21.92,1713,-147.7,8.79,7.79,0.7,73.3,6.39,0.1,1,11.92,6.39
6/29/2019 1:45,21.87,1713,-147.7,8.79,7.84,0.7,73.2,6.38,0.1,1,11.91,6.4
6/29/2019 2:00,21.85,1713,-147.6,8.79,7.7,0.7,73.1,6.37,0.2,1,11.79,6.4
6/29/2019 2:15,21.84,1714,-147.6,8.79,7.74,0.7,73,6.37,0.1,1,11.91,6.39
6/29/2019 2:30,21.79,1715,-147.9,8.8,7.53,0.7,72.9,6.37,0.2,1,11.9,6.4
6/29/2019 2:45,21.77,1716,-147.8,8.8,7.67,0.7,72.7,6.35,0.2,1,11.89,6.4
6/29/2019 3:00,21.74,1716,-147.6,8.79,8.18,0.7,72.5,6.34,0.2,1,11.75,6.4
6/29/2019 3:15,21.71,1717,-147.7,8.8,7.74,0.7,72.4,6.34,0.1,1,11.89,6.4
6/29/2019 3:30,21.66,1718,-147.7,8.8,7.84,0.7,72.2,6.33,0.2,1,11.88,6.4
6/29/2019 3:45,21.64,1719,-147.8,8.8,7.88,0.7,72.1,6.32,0.2,1,11.87,6.4
6/29/2019 4:00,21.61,1720,-147.7,8.8,8.63,0.8,71.8,6.29,0.2,1,11.76,6.4
6/29/2019 4:15,21.58,1721,-147.6,8.79,8.13,0.7,71.8,6.3,0.2,1,11.87,6.4
6/29/2019 4:30,21.55,1722,-147.6,8.79,8.4,0.7,71.7,6.29,0.2,1,11.85,6.39
6/29/2019 4:45,21.51,1722,-147.8,8.8,8.89,0.7,71.4,6.27,0.2,1,11.85,6.4
6/29/2019 5:00,21.48,1721,-147.7,8.8,9.1,0.7,71.2,6.26,0.2,1,11.76,6.4
6/29/2019 5:15,21.46,1721,-147.3,8.79,9.58,0.7,71,6.24,0.2,1,11.85,6.4
6/29/2019 5:30,21.43,1721,-147.7,8.8,9.4,0.7,70.9,6.24,0.3,1,11.84,6.4
6/29/2019 5:45,21.41,1722,-147.2,8.79,9.38,0.7,70.8,6.23,0.1,1,11.83,6.4
6/29/2019 6:00,21.41,1723,-147.5,8.79,9.48,0.6,70.8,6.23,0.2,1,11.71,6.4
6/29/2019 6:15,21.38,1723,-147.7,8.8,9.41,0.6,70.8,6.23,0.2,1,11.82,6.4
6/29/2019 6:30,21.37,1724,-147.5,8.79,9.54,0.6,70.7,6.23,0.2,1,11.85,6.4
6/29/2019 6:45,21.36,1724,-147.5,8.79,9.58,0.7,70.6,6.22,0.2,1,12.12,6.4
6/29/2019 7:00,21.34,1725,-147.6,8.8,9.38,0.6,70.8,6.24,0.2,1,11.92,6.4
6/29/2019 7:15,21.33,1725,-147.7,8.8,9.11,0.6,70.9,6.25,0.2,1,12.33,6.4
6/29/2019 7:30,21.34,1726,-147.7,8.8,9.42,0.7,70.9,6.25,0.2,1,12.45,6.4
6/29/2019 7:45,21.33,1726,-147.7,8.8,9.19,0.6,71.2,6.28,0.2,1,12.41,6.4
6/29/2019 8:00,21.33,1726,-148,8.8,9.34,0.6,71.6,6.31,0.2,1,12.36,6.4
6/29/2019 8:15,21.33,1726,-148.2,8.81,9.03,0.7,72.8,6.42,0.2,1,12.56,6.4
6/29/2019 8:30,21.34,1726,-148.5,8.81,8.82,0.6,72.5,6.39,0.2,1,12.65,6.4
6/29/2019 8:45,21.35,1724,-148.2,8.81,8.51,0.6,72.1,6.35,0.2,1,12.66,6.4
6/29/2019 9:00,21.36,1724,-147.8,8.8,8.98,0.7,71.7,6.32,0.2,1,12.55,6.4
6/29/2019 9:15,21.38,1723,-147.7,8.8,8.82,0.6,72.3,6.36,0.2,1,12.74,6.4
6/29/2019 9:30,21.44,1722,-148.5,8.81,8.34,0.7,73.2,6.44,0.3,1,12.8,6.4
6/29/2019 9:45,21.5,1720,-148.2,8.8,8.31,0.7,73.5,6.46,0.2,1,12.82,6.4
6/29/2019 10:00,21.57,1720,-148.9,8.82,7.9,0.7,75.4,6.62,0.2,1,12.56,6.4
6/29/2019 10:15,21.7,1722,-148.2,8.8,7.53,0.6,73.9,6.47,0.2,1,12.73,6.4
6/29/2019 10:30,21.73,1722,-148.2,8.8,7.63,0.7,74,6.47,0.1,1,12.75,6.4
6/29/2019 10:45,21.84,1723,-148.2,8.8,7.43,0.7,74.3,6.48,0.1,1,12.76,6.4
6/29/2019 11:00,21.81,1721,-148.6,8.81,7.34,0.6,75.3,6.58,0.1,1,12.63,6.4
6/29/2019 11:15,21.8,1721,-148.3,8.8,7.34,0.6,74.7,6.53,0.2,1,12.84,6.4
6/29/2019 11:30,21.93,1723,-148.4,8.81,7.07,0.6,75.7,6.59,0.2,1,12.79,6.4
6/29/2019 11:45,21.94,1720,-148.2,8.8,7.16,0.6,75.1,6.54,0.1,1,12.8,6.4
6/29/2019 12:00,21.93,1718,-148.1,8.8,7.18,0.6,74.6,6.5,0.3,1,12.53,6.4
6/29/2019 12:15,21.86,1718,-147.9,8.8,7.17,0.6,74.8,6.53,0.1,1,12.82,6.4
6/29/2019 12:30,21.97,1718,-148,8.8,6.91,0.5,74.9,6.52,0.2,1,12.82,6.4
6/29/2019 12:45,21.97,1714,-148.1,8.8,7.08,0.5,74.8,6.51,0.2,1,12.79,6.4
6/29/2019 13:00,22.01,1714,-147.9,8.8,6.6,0.5,75.2,6.54,0.1,1,12.6,6.4
6/29/2019 13:15,22.28,1717,-148.1,8.8,6.71,0.5,75.4,6.53,0.1,1,12.85,6.4
6/29/2019 13:30,21.97,1714,-147.7,8.79,6.43,0.5,75.3,6.55,0.2,1,12.81,6.4
6/29/2019 13:45,23.12,1721,-147.5,8.78,6.03,0.6,77,6.56,0.1,1,12.86,6.4
6/29/2019 14:00,22.18,1714,-147.7,8.79,6.24,0.5,76,6.59,0.2,1,12.63,6.4
6/29/2019 14:15,22.95,1726,-147.5,8.78,5.85,0.6,76.6,6.55,0.1,1,12.82,6.4
6/29/2019 14:30,23.07,1726,-147.1,8.78,5.88,0.6,76.7,6.54,0.1,1,12.6,6.39
6/29/2019 14:45,23.15,1728,-147.4,8.78,5.53,0.6,77.2,6.57,0.1,1,12.79,6.4
6/29/2019 15:00,23.19,1731,-147.4,8.78,5.21,0.6,77.5,6.59,0.2,1,12.59,6.4
6/29/2019 15:15,23.4,1734,-147.4,8.78,4.76,0.5,77.5,6.57,0.1,1,12.82,6.4
6/29/2019 15:30,23.27,1732,-147.2,8.78,5.02,0.5,77.4,6.57,0.3,1,12.67,6.4
6/29/2019 15:45,23.38,1735,-147.5,8.78,4.6,0.6,77.3,6.55,0.1,1,12.57,6.4
6/29/2019 16:00,23.29,1730,-147.3,8.78,4.81,0.6,77.3,6.57,0.2,1,12.42,6.39
6/29/2019 16:15,23.33,1735,-147.5,8.78,4.83,0.6,77.4,6.57,0.1,1,12.35,6.4
6/29/2019 16:30,23.28,1733,-147.5,8.78,4.36,0.6,77.4,6.57,0.1,1,12.4,6.4
6/29/2019 16:45,23.31,1737,-147.7,8.79,4.12,0.6,77.7,6.59,0.1,1,12.31,6.4
6/29/2019 17:00,23.38,1737,-147.7,8.79,3.96,0.6,77.7,6.59,0.1,1,12.17,6.4
6/29/2019 17:15,23.76,1742,-147.8,8.78,3.22,0.6,78.1,6.57,0.1,1,12.3,6.4
6/29/2019 17:30,23.74,1744,-148.2,8.79,3.22,0.6,78.7,6.63,0.2,1,12.78,6.39
6/29/2019 17:45,23.33,1736,-148,8.79,3.85,0.6,78.3,6.64,0.1,1,12.71,6.39
6/29/2019 18:00,23.61,1740,-147.9,8.79,3.42,0.6,78.2,6.6,0.1,1,12.26,6.4
6/29/2019 18:15,23.38,1736,-147.7,8.78,3.68,0.7,77.8,6.6,0.1,1,12.21,6.4
6/29/2019 18:30,23.19,1731,-147.8,8.79,3.98,0.7,77.4,6.58,0.1,1,12.12,6.4
6/29/2019 18:45,22.94,1727,-147.9,8.79,4.81,0.7,76.6,6.55,0.2,1,12.12,6.4
6/29/2019 19:00,22.83,1724,-148,8.79,5.11,0.6,76.2,6.53,0.2,1,11.94,6.4
6/29/2019 19:15,22.87,1726,-148.1,8.8,5.02,0.7,76.3,6.53,0.2,1,12.12,6.4
6/29/2019 19:30,22.78,1723,-148,8.79,5.23,0.6,76.1,6.52,0.2,1,12.12,6.4
6/29/2019 19:45,22.76,1723,-148.1,8.8,5.56,0.7,75.9,6.51,0.2,1,12.04,6.4
6/29/2019 20:00,22.72,1722,-148.1,8.8,5.55,0.6,75.8,6.51,0.1,1,11.91,6.39
6/29/2019 20:15,22.67,1722,-148.1,8.8,6.11,0.7,75.6,6.49,0.2,1,12.12,6.4
6/29/2019 20:30,22.61,1722,-148.1,8.8,6.42,0.7,75.4,6.48,0.2,1,12.12,6.4
6/29/2019 20:45,22.54,1721,-148.1,8.8,7.33,0.7,74.9,6.45,0.2,1,11.98,6.4
6/29/2019 21:00,22.38,1720,-147.7,8.79,12.86,0.8,73.7,6.37,0.2,1,11.88,6.4
6/29/2019 21:15,22.36,1721,-147.7,8.79,21.41,0.9,73.2,6.32,0.3,1,11.97,6.4
6/29/2019 21:30,22.31,1721,-147.6,8.79,27.39,0.9,72.7,6.29,0.2,1,11.96,6.4
6/29/2019 21:45,22.3,1722,-147.6,8.79,31.85,0.9,72.5,6.27,0.3,1,11.95,6.4
6/29/2019 22:00,22.28,1722,-147.6,8.79,30.9,0.9,72.5,6.27,0.3,1,11.83,6.39
6/29/2019 22:15,22.28,1721,-147.8,8.79,31.05,0.9,72.6,6.28,0.2,1,11.94,6.4
6/29/2019 22:30,22.25,1720,-147.8,8.79,28.83,0.8,72.5,6.28,0.3,1,11.93,6.39
6/29/2019 22:45,22.27,1718,-147.8,8.79,27.89,0.8,72.9,6.31,0.3,1,11.92,6.4
6/29/2019 23:00,22.26,1716,-147.7,8.79,24.67,0.8,72.9,6.31,0.2,1,11.8,6.4
6/29/2019 23:15,22.21,1714,-148,8.8,25.28,0.9,72.7,6.3,0.3,1,11.91,6.4
6/29/2019 23:30,22.2,1713,-147.9,8.8,24.72,0.9,72.6,6.29,0.3,1,11.9,6.4
6/29/2019 23:45,22.2,1714,-147.8,8.79,26.71,0.9,72.4,6.28,0.3,1,11.9,6.4
6/30/2019 0:00,22.19,1716,-147.4,8.79,28.27,0.9,72.3,6.27,0.3,1,11.77,6.4
6/30/2019 0:15,22.22,1717,-147.9,8.8,24.82,0.9,72.3,6.27,0.3,1,11.89,6.4
6/30/2019 0:30,22.21,1718,-147.7,8.79,25.37,0.8,72.2,6.25,0.3,1,11.88,6.4
6/30/2019 0:45,22.2,1719,-147.6,8.79,24.08,0.9,71.9,6.23,0.2,1,11.87,6.4
6/30/2019 1:00,22.16,1719,-147.3,8.79,22.01,0.8,71.7,6.22,0.3,1,11.75,6.4
6/30/2019 1:15,22.16,1720,-147.5,8.79,20.99,0.9,71.7,6.22,0.3,1,11.86,6.4
6/30/2019 1:30,22.17,1719,-147.7,8.79,21.79,0.8,71.9,6.23,0.2,1,11.85,6.4
6/30/2019 1:45,22.17,1719,-147.6,8.79,21.65,0.8,71.8,6.23,0.3,1,11.84,6.4
6/30/2019 2:00,22.17,1718,-147.2,8.78,21.87,0.7,71.7,6.22,0.3,1,11.72,6.4
6/30/2019 2:15,22.16,1719,-147.7,8.79,20.69,0.8,71.8,6.23,0.3,1,11.83,6.4
6/30/2019 2:30,22.17,1718,-147.8,8.79,19.49,0.9,71.8,6.22,0.3,1,11.83,6.39
6/30/2019 2:45,22.17,1718,-147.5,8.79,20.93,0.8,71.6,6.21,0.3,1,11.82,6.4
6/30/2019 3:00,22.16,1718,-147.7,8.79,18.81,0.9,71.4,6.2,0.2,1,11.68,6.4
6/30/2019 3:15,22.16,1718,-147.6,8.79,18.72,0.9,71.4,6.19,0.2,1,11.81,6.4
6/30/2019 3:30,22.16,1719,-147.5,8.79,19.03,0.9,71.3,6.19,0.2,1,11.81,6.4
6/30/2019 3:45,22.16,1719,-147.7,8.79,20.2,0.9,71.1,6.17,0.2,1,11.8,6.39
6/30/2019 4:00,22.16,1720,-147.5,8.79,19.69,0.9,71.1,6.16,0.2,1,11.71,6.4
6/30/2019 4:15,22.15,1721,-147.5,8.79,19.87,0.8,70.9,6.15,0.2,1,11.8,6.39
6/30/2019 4:30,22.13,1721,-147.3,8.79,19.02,0.8,70.7,6.13,0.3,1,11.8,6.4
6/30/2019 4:45,22.12,1722,-146.9,8.78,20.43,0.8,70.4,6.11,0.2,1,11.79,6.4
6/30/2019 5:00,22.11,1721,-147.2,8.78,20.76,0.8,70.3,6.1,0.3,1,11.63,6.39
6/30/2019 5:15,22.11,1721,-146.9,8.78,20.75,0.8,70.3,6.1,0.2,1,11.78,6.4
6/30/2019 5:30,22.09,1721,-147.3,8.78,20.74,0.8,70.2,6.1,0.2,1,11.78,6.4
6/30/2019 5:45,22.09,1721,-147.2,8.78,22.36,0.8,70,6.08,0.2,1,11.78,6.4
6/30/2019 6:00,22.08,1721,-147.1,8.78,20.77,0.8,69.9,6.07,0.2,1,11.63,6.4
6/30/2019 6:15,22.07,1720,-146.9,8.78,21.22,0.7,69.8,6.06,0.2,1,11.78,6.4
6/30/2019 6:30,22.06,1721,-146.8,8.78,20.08,0.8,69.8,6.06,0.3,1,11.78,6.4
