Date (mm.dd.yyy)	Time 24hr	Temp C	Sp Cond (uS/cm)	pH (mV)	pH	Trubidity (NTU)	Chlorophyll (ug/L)	Chlorophyll RFU	ODOSat%	ODO (mg/L)	BGA-Phycocyanin RFU	FDOM RFU
9/8/2017	11:15	22.46	2006	-124.8	8.65	38.16	12	3.4	66.1	5.7	0.6	3.5
9/8/2017	11:30	22.48	2005	-124.5	8.65	68.01	9.4	2.7	65.4	5.63	0.5	3.5
9/8/2017	11:45	22.51	2005	-124.4	8.64	74.79	8.5	2.5	64.4	5.55	0.6	3.6
9/8/2017	12:00	22.52	2005	-124.4	8.64	82.74	6.8	2	65.2	5.61	0.5	3.7
9/8/2017	12:15	22.53	2002	-124.3	8.64	44.88	8	2.3	64.9	5.58	0.5	3.7
9/8/2017	12:30	22.52	1990	-123.7	8.63	44.46	7.9	2.3	62.7	5.4	0.6	3.8
9/8/2017	12:45	22.83	1963	-127.6	8.7	60.73	19.2	5.3	74.4	6.36	1	3.9
9/8/2017	13:00	22.89	1934	-129.8	8.73	74.15	18.2	5.1	78.5	6.71	0.8	4.2
9/8/2017	13:15	22.74	1859	-130.8	8.75	47.44	11.4	3.2	82.2	7.05	0.9	4.6
9/8/2017	13:30	22.7	1843	-128.7	8.72	39.74	15.8	4.4	74.8	6.42	0.7	4.5
9/8/2017	13:45	22.69	1861	-128.2	8.71	78.68	14.3	4	69.6	5.98	0.7	4.5
9/8/2017	14:00	22.68	1871	-128.3	8.71	56.52	14.4	4	68	5.84	0.7	4.5
9/8/2017	14:15	22.96	1912	-129.4	8.73	52.77	29.1	8	70.9	6.06	0.6	4.2
9/8/2017	14:30	23.18	1946	-131.4	8.76	35.59	29.4	8.1	79	6.72	1.1	4.1
9/8/2017	14:45	23.23	1949	-131.3	8.76	61.84	12.1	3.4	82.2	6.98	0.6	4.3
9/8/2017	15:00	23.17	1958	-131.9	8.77	64.65	11.9	3.4	82.4	7.01	0.6	4.3
9/8/2017	15:15	23.16	1961	-132.7	8.78	87.84	12.1	3.4	82.9	7.05	0.5	4.4
9/8/2017	15:30	23.41	1959	-132.4	8.78	47.86	17	4.7	86.4	7.31	0.7	4.2
9/8/2017	15:45	23	1960	-128.4	8.71	90.17	10.7	3.1	76.5	6.53	0.7	3.5
9/8/2017	16:00	22.91	1969	-128.9	8.72	73.18	14.8	4.2	78.3	6.69	0.9	2.9
9/8/2017	16:15	22.96	1973	-130.5	8.75	111.65	24.3	6.7	84.6	7.22	1.1	2.9
9/8/2017	16:30	22.95	1992	-131.7	8.77	65.74	28	7.7	87.4	7.46	1.3	2.7
9/8/2017	16:45	22.87	1994	-130.6	8.75	88.8	18.1	5	83.2	7.12	1	2.8
9/8/2017	17:00	22.88	2001	-130.1	8.74	75.39	20.6	5.7	81.7	6.99	1.1	2.8
9/8/2017	17:15	22.95	2003	-129.8	8.73	55.67	17.1	4.8	80.8	6.9	0.9	3
9/8/2017	17:30	22.93	1991	-130.9	8.75	48.67	21.4	5.9	85	7.26	1.1	3.2
9/8/2017	17:45	22.95	1972	-129.8	8.73	46.2	20.6	5.7	82	7	1	3.2
9/8/2017	18:00	22.97	1966	-128.2	8.71	56.77	13.3	3.7	77.2	6.59	0.9	2.9
9/8/2017	18:15	22.99	1972	-128.7	8.71	48.37	12.4	3.5	77.1	6.58	0.8	2.8
9/8/2017	18:30	22.96	1976	-128.8	8.72	83.54	14.9	4.2	77.6	6.62	0.8	2.8
9/8/2017	18:45	22.91	1983	-129.3	8.73	54.8	13.2	3.7	78.9	6.74	0.7	3.1
9/8/2017	19:00	22.91	1983	-128.9	8.72	90.74	8.2	2.4	78.6	6.71	0.7	3
9/8/2017	19:15	22.89	1979	-128.6	8.71	70.99	9.9	2.8	77.5	6.62	0.7	3
9/8/2017	19:30	22.88	1974	-128.3	8.71	75.42	10.7	3.1	76.3	6.53	0.8	3.1
9/8/2017	19:45	22.86	1966	-127.8	8.7	56.49	10.1	2.9	75.2	6.44	0.7	3.2
9/8/2017	20:00	22.84	1964	-127.6	8.7	31.2	14.7	4.1	74.7	6.39	0.8	3.2
9/8/2017	20:15	22.81	1965	-127.8	8.7	36.58	13.3	3.7	75	6.42	0.8	3.3
9/8/2017	20:30	22.79	1971	-128.4	8.71	54	15.8	4.4	76.8	6.58	0.9	3.3
9/8/2017	20:45	22.75	1976	-128.9	8.72	69.18	19.3	5.4	78.3	6.71	1	3.4
9/8/2017	21:00	22.73	1980	-129.2	8.73	48.06	24.6	6.8	78.8	6.75	1	3.4
9/8/2017	21:15	22.72	1980	-129.2	8.73	59.09	24.1	6.7	78.5	6.73	1	3.5
9/8/2017	21:30	22.71	1978	-128.9	8.72	61.09	18.8	5.2	77.5	6.64	1	3.5
9/8/2017	21:45	22.68	1976	-128.8	8.72	58.11	23.8	6.6	76.7	6.58	0.9	3.6
9/8/2017	22:00	22.67	1973	-128.1	8.71	59.62	14.8	4.2	75.2	6.45	0.8	3.7
9/8/2017	22:15	22.65	1972	-127.9	8.7	56.07	15.9	4.4	74.3	6.38	0.8	3.7
9/8/2017	22:30	22.62	1971	-127.6	8.7	57.17	13.5	3.8	73.9	6.35	0.8	3.7
9/8/2017	22:45	22.61	1971	-127.4	8.7	73.25	17.4	4.9	73.3	6.3	0.9	3.7
9/8/2017	23:00	22.61	1973	-127.5	8.7	45.37	18.6	5.2	73.3	6.3	0.8	3.7
9/8/2017	23:15	22.59	1973	-127.4	8.7	43.05	14	3.9	73.3	6.3	0.8	3.7
9/8/2017	23:30	22.56	1973	-127.6	8.7	37.87	14.5	4.1	73.4	6.31	0.9	3.8
9/8/2017	23:45	22.53	1974	-127.6	8.7	34.03	16.6	4.6	73.2	6.3	0.8	3.8
9/9/2017	0:00	22.51	1974	-127.6	8.7	34.09	19.6	5.4	73.2	6.3	0.9	3.8
9/9/2017	0:15	22.5	1975	-127.6	8.7	85.83	18.7	5.2	73.2	6.31	0.8	3.9
9/9/2017	0:30	22.48	1975	-127.6	8.7	41.41	28.1	7.7	72.9	6.28	0.9	3.9
9/9/2017	0:45	22.47	1975	-127.3	8.69	95.48	16.8	4.7	72.5	6.24	0.9	3.9
9/9/2017	1:00	22.44	1975	-127.4	8.7	70.85	17.4	4.9	72.4	6.24	0.8	3.9
9/9/2017	1:15	22.39	1975	-127.3	8.69	70.67	19.8	5.5	72.3	6.24	0.9	4
9/9/2017	1:30	22.39	1975	-127.2	8.69	41.81	16.3	4.5	71.5	6.17	0.8	4
9/9/2017	1:45	22.39	1974	-126.9	8.69	73.57	15.1	4.2	70.9	6.12	0.8	4
9/9/2017	2:00	22.37	1973	-126.8	8.69	49.91	14.2	4	70.8	6.11	0.8	3.9
9/9/2017	2:15	22.37	1973	-126.6	8.68	60.38	28.7	7.9	70.2	6.06	0.8	3.9
9/9/2017	2:30	22.36	1972	-126.4	8.68	38.5	12	3.4	69.3	5.98	0.7	3.9
9/9/2017	2:45	22.31	1972	-126.4	8.68	47.62	13.3	3.8	69.4	6	0.7	3.9
9/9/2017	3:00	22.3	1973	-126.3	8.68	42.82	14.6	4.1	69.2	5.98	0.8	3.9
9/9/2017	3:15	22.28	1973	-126.3	8.68	44.43	13	3.7	69	5.96	0.8	4
9/9/2017	3:30	22.25	1973	-126.1	8.67	50.84	13.7	3.9	69.2	5.99	0.8	4
9/9/2017	3:45	22.21	1973	-126.2	8.68	33.33	16.3	4.6	68.9	5.96	0.8	4
9/9/2017	4:00	22.22	1973	-126	8.67	41.04	15.2	4.3	68.2	5.91	0.7	3.9
9/9/2017	4:15	22.2	1973	-126	8.67	40.74	11.5	3.3	68.4	5.92	0.8	4
9/9/2017	4:30	22.16	1974	-126	8.67	58.55	17.3	4.8	68.4	5.93	0.7	4
9/9/2017	4:45	22.13	1974	-126.1	8.67	31.53	12.2	3.5	68.4	5.93	0.8	4.1
9/9/2017	5:00	22.13	1974	-125.6	8.67	67.86	11.2	3.2	67.6	5.86	0.7	4
9/9/2017	5:15	22.1	1975	-125.8	8.67	68.69	13.9	3.9	67.9	5.89	0.7	4
9/9/2017	5:30	22.07	1975	-125.9	8.67	31.3	9	2.6	68	5.9	0.7	4
9/9/2017	5:45	22.07	1978	-125.9	8.67	54.84	10.4	3	67.7	5.87	0.6	3.9
9/9/2017	6:00	22.05	1982	-126.1	8.68	32.45	12.6	3.6	67.9	5.9	0.8	3.9
9/9/2017	6:15	22.03	1984	-126.2	8.68	56.74	13.7	3.9	68.3	5.94	0.7	3.8
9/9/2017	6:30	22.02	1985	-126.2	8.68	46.01	16.8	4.7	68	5.91	0.7	3.7
9/9/2017	6:45	22	1986	-126.2	8.68	100.95	9.5	2.7	68.1	5.92	0.8	3.7
9/9/2017	7:00	21.96	1987	-126.2	8.68	72.96	10.6	3	68.1	5.92	0.6	3.7
9/9/2017	7:15	21.95	1990	-126.3	8.68	88.95	14.1	4	68.1	5.92	0.6	3.7
9/9/2017	7:30	21.9	1993	-126.4	8.68	35.7	14.1	4	68.3	5.95	0.7	3.7
9/9/2017	7:45	21.89	1993	-126.3	8.68	61.87	10.9	3.1	68	5.92	0.7	3.7
9/9/2017	8:00	21.86	1993	-126.2	8.68	46.53	12.5	3.5	67.9	5.92	0.8	3.7
9/9/2017	8:15	21.85	1994	-126.2	8.68	60.6	15.2	4.3	68	5.93	0.8	3.7
9/9/2017	8:30	21.82	1994	-126.4	8.68	39.37	15.6	4.4	68.2	5.95	0.8	3.7
9/9/2017	8:45	21.83	1995	-126.2	8.68	65.06	11.8	3.4	67.6	5.9	0.7	3.7
9/9/2017	9:00	21.8	1996	-126.3	8.68	62.48	19	5.3	68	5.94	0.8	3.7
9/9/2017	9:15	21.8	1997	-126.2	8.68	64.93	14.2	4	67.6	5.9	0.8	3.7
9/9/2017	9:30	21.8	1997	-126.5	8.68	46.98	12.7	3.6	67.6	5.9	0.8	3.8
9/9/2017	9:45	21.79	1997	-126.5	8.68	55.36	12.6	3.6	68	5.93	0.8	3.8
9/9/2017	10:00	21.8	1998	-126.5	8.68	47.62	18.4	5.1	67.7	5.91	0.8	3.8
9/9/2017	10:15	21.79	1998	-126.5	8.68	74.29	9.1	2.6	67.8	5.92	0.9	3.8
9/9/2017	10:30	21.78	1999	-126.6	8.69	52.2	20	5.6	68.2	5.95	0.9	3.8
9/9/2017	10:45	21.77	2000	-126.5	8.68	69.95	17.6	4.9	67.9	5.93	0.8	3.8
9/9/2017	11:00	21.78	2000	-126.8	8.69	73.48	18.7	5.2	69	6.03	0.9	3.9
9/9/2017	11:15	21.78	2000	-127.2	8.7	100.7	22.9	6.3	68.2	5.95	0.9	4
9/9/2017	11:30	21.81	2001	-127.5	8.7	66.14	26.9	7.4	69.1	6.03	1	4
9/9/2017	11:45	21.83	2002	-127.8	8.71	67.99	33.2	9.1	70.7	6.17	1.2	4
9/9/2017	12:00	21.9	2002	-128.7	8.72	47.19	37.6	10.3	73.2	6.38	1.4	4
9/9/2017	12:15	21.91	2001	-128.7	8.72	41.13	31.1	8.5	74.3	6.47	1.4	4
9/9/2017	12:30	21.93	2000	-129.4	8.73	34.13	31.6	8.7	75.5	6.57	1.5	4.1
9/9/2017	12:45	21.97	1998	-130	8.74	45.27	35.4	9.7	78.4	6.82	1.9	4
9/9/2017	13:00	21.98	1995	-129.6	8.74	31.91	38.2	10.5	77.4	6.73	1.7	4
9/9/2017	13:15	22.03	1993	-129.4	8.73	27.77	31.5	8.6	77.7	6.75	1.6	4.1
9/9/2017	13:30	22.04	1991	-129	8.73	65.1	28.4	7.8	76.5	6.64	1.4	4.2
9/9/2017	13:45	22.1	1988	-129.2	8.73	34.42	22.2	6.1	78.8	6.84	1.2	4.2
9/9/2017	14:00	22.07	1990	-129.2	8.73	33.33	19.9	5.5	78.4	6.8	1.1	4.2
9/9/2017	14:15	22.07	1992	-129.3	8.73	48.56	17	4.7	78.2	6.79	0.9	4.2
9/9/2017	14:30	22.11	1990	-130	8.74	41.72	15.5	4.3	80.4	6.98	1	4.3
9/9/2017	14:45	22.17	1990	-130.2	8.75	61.76	15.3	4.3	82.4	7.14	1	4.3
9/9/2017	15:00	22.18	1991	-130.6	8.75	36.87	20.8	5.8	83.3	7.21	0.9	4.3
9/9/2017	15:15	22.22	1991	-130.9	8.76	54.53	15	4.2	84.5	7.31	1	4.3
9/9/2017	15:30	22.22	1994	-130.9	8.76	51.52	14.9	4.2	83.7	7.25	0.9	4.3
9/9/2017	15:45	22.26	1993	-131.2	8.76	60.05	21	5.8	85	7.35	0.9	4.3
9/9/2017	16:00	22.28	1993	-131.3	8.77	54.25	17.3	4.8	84.9	7.34	0.9	4.3
9/9/2017	16:15	22.31	1991	-131.9	8.77	66.24	15.4	4.3	87.3	7.55	0.9	4.4
9/9/2017	16:30	22.26	1995	-131.1	8.76	60.23	5.6	1.7	84.4	7.3	0.7	4.4
9/9/2017	16:45	22.32	1994	-131.7	8.77	42.07	23.8	6.6	85.9	7.42	0.8	4.4
9/9/2017	17:00	22.3	1994	-131.6	8.77	59.85	15.2	4.3	85.9	7.42	0.7	4.4
9/9/2017	17:15	22.29	1995	-131.6	8.77	65.9	10.3	2.9	85.8	7.41	0.6	4.4
9/9/2017	17:30	22.31	1994	-131.6	8.77	44.38	6.4	1.9	86.1	7.44	0.5	4.5
9/9/2017	17:45	22.34	1993	-132.3	8.78	29.39	6.8	2	86.8	7.5	0.6	4.5
9/9/2017	18:00	22.34	1994	-132.1	8.78	67.86	6	1.8	86.7	7.48	0.5	4.5
9/9/2017	18:15	22.4	1991	-132.9	8.79	40.45	8.5	2.4	91.8	7.92	0.7	4.4
9/9/2017	18:30	22.42	1991	-133.1	8.79	55.04	18	5	90.8	7.83	0.7	4.5
9/9/2017	18:45	22.52	1985	-135.6	8.84	32.83	38.8	10.6	102.7	8.84	1.4	4.5
9/9/2017	19:00	22.43	1992	-134.2	8.81	82.86	22.2	6.2	97.9	8.44	1	4.5
9/9/2017	19:15	22.37	1994	-133.5	8.8	35.41	13.8	3.9	94.2	8.13	0.9	4.5
9/9/2017	19:30	22.37	1993	-134	8.81	58.62	24.8	6.9	95.6	8.25	0.9	4.5
9/9/2017	19:45	22.35	1992	-134.1	8.81	35.17	22.7	6.3	95.8	8.27	0.9	4.5
9/9/2017	20:00	22.33	1994	-133.3	8.8	31.84	17.2	4.8	93.1	8.05	0.8	4.5
9/9/2017	20:15	22.3	1993	-133.4	8.8	19.27	15.6	4.4	92.4	7.99	0.9	4.5
9/9/2017	20:30	22.28	1993	-133	8.79	35.6	11.6	3.3	91.6	7.92	0.9	4.5
9/9/2017	20:45	22.26	1994	-132.6	8.79	36.61	8.1	2.3	89	7.7	0.7	4.5
9/9/2017	21:00	22.24	1994	-132.5	8.78	59.41	22.3	6.2	88.9	7.69	0.7	4.5
9/9/2017	21:15	22.23	1995	-132.4	8.78	24.14	10.6	3	88	7.62	0.9	4.5
9/9/2017	21:30	22.21	1996	-132.3	8.78	51.68	11.6	3.3	87.2	7.55	0.8	4.5
9/9/2017	21:45	22.21	1997	-132.4	8.78	24.08	16.2	4.5	88.3	7.65	0.7	4.5
9/9/2017	22:00	22.18	1998	-132.2	8.78	34.96	11.6	3.3	88.5	7.67	0.7	4.5
9/9/2017	22:15	22.18	1998	-132.2	8.78	22.97	9.4	2.7	88.6	7.68	0.8	4.5
9/9/2017	22:30	22.15	1998	-131.9	8.77	52.14	13.4	3.8	87.9	7.62	0.8	4.4
9/9/2017	22:45	22.13	1998	-131.5	8.77	27.93	13.7	3.9	86.2	7.47	0.8	4.3
9/9/2017	23:00	22.1	1999	-130.8	8.76	79.79	14.4	4	84.1	7.3	0.8	4.2
9/9/2017	23:15	22.06	1999	-130.6	8.75	38.64	18.2	5.1	83.2	7.22	0.8	4.1
9/9/2017	23:30	22.03	1999	-130.3	8.75	60.23	12.5	3.5	82.6	7.18	0.8	4
9/9/2017	23:45	22.02	1998	-130.2	8.75	37.63	14.4	4	82	7.13	0.8	3.9
9/10/2017	0:00	22.01	1998	-129.9	8.74	64.67	16.7	4.7	80.6	7	0.7	3.8
9/10/2017	0:15	21.98	1998	-129.7	8.74	27.23	11.9	3.4	79.9	6.95	0.7	3.8
9/10/2017	0:30	21.95	1998	-129.4	8.73	61.42	18.6	5.2	79.2	6.89	0.8	3.7
9/10/2017	0:45	21.93	1998	-129.1	8.73	27.82	12.5	3.5	78	6.79	0.8	3.7
9/10/2017	1:00	21.93	1997	-128.7	8.72	87.13	10.5	3	77.4	6.74	0.8	3.7
9/10/2017	1:15	21.9	1997	-128.7	8.72	54.31	9.7	2.8	77	6.71	0.8	3.6
9/10/2017	1:30	21.91	1998	-128.6	8.72	73.78	14.3	4	76.5	6.66	0.8	3.6
9/10/2017	1:45	21.88	1999	-128.4	8.72	37.31	10.6	3	76.2	6.64	0.8	3.6
9/10/2017	2:00	21.88	1999	-128.2	8.71	60.8	14.1	4	75.1	6.54	0.8	3.5
9/10/2017	2:15	21.82	1999	-127.2	8.7	43.2	7.8	2.3	72.8	6.35	0.7	3.4
9/10/2017	2:30	21.8	1995	-126.7	8.69	82.36	12.4	3.5	70.9	6.19	0.6	3.4
9/10/2017	2:45	21.78	1992	-126.3	8.68	52.02	12.6	3.5	69.4	6.06	0.7	3.4
9/10/2017	3:00	21.74	1991	-125.8	8.67	96.66	8.4	2.4	68.1	5.95	0.6	3.5
9/10/2017	3:15	21.72	1988	-125.6	8.67	70.62	10.1	2.9	66.9	5.85	0.6	3.5
9/10/2017	3:30	21.68	1981	-125.4	8.67	114.75	8.6	2.5	66.4	5.81	0.6	3.6
9/10/2017	3:45	21.65	1977	-125.4	8.67	35.33	7.9	2.3	65.9	5.77	0.6	3.7
9/10/2017	4:00	21.59	1968	-125.4	8.67	67.95	6.5	1.9	66.4	5.82	0.6	3.8
9/10/2017	4:15	21.54	1964	-126	8.68	45.82	9.9	2.8	67.3	5.9	0.6	3.8
9/10/2017	4:30	21.51	1960	-126.8	8.69	94.77	6.9	2	69.1	6.06	0.7	3.9
9/10/2017	4:45	21.52	1961	-126.5	8.68	64.24	9.7	2.8	67.9	5.96	0.7	3.7
9/10/2017	5:00	21.49	1961	-126.7	8.69	98	14.3	4	68.2	5.99	0.7	3.7
9/10/2017	5:15	21.42	1963	-127.3	8.7	59.74	14.6	4.1	68.9	6.05	0.8	4
9/10/2017	5:30	21.42	1963	-127.3	8.7	37.62	15.3	4.3	68.7	6.04	0.8	3.9
9/10/2017	5:45	21.43	1963	-127.1	8.7	61.58	12.3	3.5	68	5.98	0.7	3.7
9/10/2017	6:00	21.36	1963	-127.6	8.7	90.38	18.3	5.1	68.7	6.05	0.8	3.9
9/10/2017	6:15	21.32	1961	-127.7	8.71	54.82	16.4	4.6	69	6.08	0.9	3.9
9/10/2017	6:30	21.31	1961	-127.6	8.71	42.27	16	4.5	68.9	6.07	0.9	4
9/10/2017	6:45	21.31	1960	-127.5	8.7	36.71	15.4	4.3	68	5.99	0.8	3.9
9/10/2017	7:00	21.26	1955	-127.5	8.7	69.63	21.6	6	67.4	5.94	0.9	4.1
9/10/2017	7:15	21.29	1956	-127.2	8.7	52.55	14.6	4.1	66.5	5.86	0.8	3.8
9/10/2017	7:30	21.16	1949	-126.9	8.69	64.92	17.3	4.8	65.9	5.82	0.9	4.2
9/10/2017	7:45	21.24	1953	-126.8	8.69	67.1	14.3	4	65.8	5.8	0.8	3.9
9/10/2017	8:00	21.25	1954	-126.5	8.69	60.74	14.2	4	65.4	5.77	0.8	3.7
9/10/2017	8:15	21.16	1946	-126.8	8.69	43.49	15.4	4.3	65.1	5.75	0.9	4
9/10/2017	8:30	21.14	1943	-126.8	8.69	58.23	14.7	4.1	64.6	5.71	0.9	4
9/10/2017	8:45	21.18	1945	-126.6	8.69	43.75	14.2	4	64.2	5.67	0.8	3.9
9/10/2017	9:00	21.14	1941	-126.8	8.69	38.35	21	5.8	64.1	5.67	0.8	3.9
9/10/2017	9:15	21.12	1936	-127.3	8.7	62.79	15.8	4.4	64.5	5.7	0.9	4
9/10/2017	9:30	21.08	1933	-128	8.71	42.08	17.8	5	64.6	5.72	0.9	4.3
9/10/2017	9:45	21.12	1935	-127.6	8.71	99.25	17.4	4.8	64.4	5.7	0.9	4.2
9/10/2017	10:00	21.11	1932	-128.2	8.72	34.77	15.8	4.4	65.6	5.8	0.9	4.3
9/10/2017	10:15	21.19	1934	-128.2	8.72	76.24	16.1	4.5	66.7	5.89	1	4.3
9/10/2017	10:30	21.21	1933	-128.9	8.73	52.41	22.6	6.2	67.2	5.94	1.1	4.3
9/10/2017	10:45	21.28	1936	-129.2	8.73	74.29	22.5	6.2	68.4	6.04	1.2	4.4
9/10/2017	11:00	21.3	1941	-129.1	8.73	34.6	27.2	7.5	68.5	6.04	1.1	4.3
9/10/2017	11:15	21.36	1953	-129.5	8.74	57.25	25.4	7	71.9	6.33	1.2	4.3
9/10/2017	11:30	21.4	1951	-130.3	8.75	44.25	35.4	9.7	75.9	6.68	1.2	4.3
9/10/2017	11:45	21.43	1948	-130.3	8.75	77.56	33.1	9.1	75.6	6.64	1.2	4.3
9/10/2017	12:00	21.48	1947	-131.1	8.77	43.78	23.2	6.4	78.7	6.91	1.1	4.4
9/10/2017	12:15	21.5	1944	-131	8.76	46.23	16.7	4.7	79.6	6.99	1	4.5
9/10/2017	12:30	21.59	1946	-129.8	8.74	40.88	11.4	3.2	76.3	6.68	0.8	4.4
9/10/2017	12:45	21.73	1942	-132.4	8.79	69.84	16.3	4.6	87.2	7.62	1	4.5
9/10/2017	13:00	21.8	1939	-135	8.83	46.64	17.7	4.9	93.5	8.16	1	4.6
9/10/2017	13:15	21.74	1940	-132.2	8.78	80.37	12.1	3.4	85	7.42	0.7	4.6
9/10/2017	13:30	21.62	1945	-129.7	8.74	39.95	8.8	2.5	76.7	6.72	0.6	4.6
9/10/2017	13:45	21.47	1968	-126.5	8.69	85.69	11.4	3.3	66.5	5.84	0.5	4.4
9/10/2017	14:00	21.52	1974	-127.2	8.7	79.3	7.5	2.2	68.5	6.01	0.5	4.4
9/10/2017	14:15	21.54	1973	-127.2	8.7	55.67	5.7	1.7	69.9	6.13	0.5	4.4
9/10/2017	14:30	21.58	1963	-128.1	8.71	44.58	6.3	1.9	73.1	6.41	0.5	4.5
9/10/2017	14:45	21.59	1953	-129.4	8.73	64.36	15	4.2	76.8	6.73	0.5	4.6
9/10/2017	15:00	21.46	1940	-126.1	8.68	66.91	6.5	1.9	68.3	6	0.4	4.5
9/10/2017	15:15	21.47	1926	-125.7	8.67	31.34	6.6	1.9	68.4	6.01	0.5	4.5
9/10/2017	15:30	21.5	1932	-126.1	8.68	55.42	7.7	2.2	68.4	6.01	0.5	4.5
9/10/2017	15:45	21.54	1959	-126.2	8.68	40.34	5.9	1.8	70.8	6.21	0.5	4.5
9/10/2017	16:00	21.63	1980	-126.7	8.69	55.07	5.7	1.7	73.6	6.44	0.4	4.4
9/10/2017	16:15	21.71	1988	-127	8.69	65.46	5.5	1.7	77.4	6.76	0.5	4.1
9/10/2017	16:30	21.76	1994	-126.3	8.68	78.96	5.7	1.7	76.7	6.7	0.6	4
9/10/2017	16:45	21.8	1995	-126.7	8.69	29	6.1	1.8	78.4	6.85	0.5	4
9/10/2017	17:00	21.77	2006	-126.2	8.68	52.75	5.3	1.6	78.5	6.86	0.6	3.9
9/10/2017	17:15	21.75	2009	-125.8	8.67	25.14	5	1.5	78	6.81	0.6	3.8
9/10/2017	17:30	21.87	2004	-127.4	8.7	26.97	5.5	1.7	81.8	7.13	0.6	3.9
9/10/2017	17:45	21.79	2006	-129.5	8.74	26.36	4.9	1.5	84.1	7.34	0.5	4
9/10/2017	18:00	21.75	2009	-131.1	8.76	25.04	4.8	1.5	89.4	7.81	0.6	4.1
9/10/2017	18:15	21.96	2005	-132.5	8.79	65.24	6.3	1.9	94.3	8.2	1.1	4.1
9/10/2017	18:30	22.05	2005	-134.6	8.82	23.66	5.9	1.7	103	8.94	1.1	4.1
9/10/2017	18:45	22.34	1989	-135.5	8.84	28.85	10.4	3	107.3	9.27	1.1	4.2
9/10/2017	19:00	22.36	1994	-135.9	8.84	36.55	11.4	3.2	107.1	9.25	0.8	4.1
9/10/2017	19:15	22.48	1997	-135	8.83	28.34	8.5	2.5	101.3	8.73	0.8	4.1
9/10/2017	19:30	22.75	1994	-137.8	8.87	28.53	19.6	5.4	114.2	9.78	0.9	4.1
9/10/2017	19:45	22.64	2003	-136	8.84	41.8	17.7	4.9	108.7	9.33	0.8	4.1
9/10/2017	20:00	22.86	1999	-137.6	8.87	29.39	22.2	6.1	117.6	10.05	0.9	4.2
9/10/2017	20:15	22.75	1999	-137.5	8.87	24.46	13.1	3.7	115.5	9.9	0.9	4.3
9/10/2017	20:30	22.62	2001	-136.5	8.85	30.09	13.7	3.8	110.1	9.46	0.8	4.2
9/10/2017	20:45	22.59	2000	-136.8	8.86	30.52	11.4	3.2	111.9	9.62	0.8	4.2
9/10/2017	21:00	22.35	2002	-134.5	8.82	31.69	17	4.8	102.1	8.81	0.8	4
9/10/2017	21:15	22.36	2001	-135	8.83	29.05	14.3	4	104	8.98	0.8	4.1
9/10/2017	21:30	22.33	2001	-134.7	8.82	40.74	14.8	4.2	102.7	8.87	0.8	4.1
9/10/2017	21:45	22.29	2001	-134.2	8.82	34.16	17.8	5	100.6	8.7	0.8	4
9/10/2017	22:00	22.25	2000	-133.9	8.81	86.06	14.7	4.1	99.4	8.6	0.8	4
9/10/2017	22:15	22.21	1999	-133.2	8.8	30.53	13.5	3.8	96.4	8.35	0.8	4
9/10/2017	22:30	22.19	1999	-132.7	8.79	33.82	13.4	3.8	94.4	8.18	0.7	4
9/10/2017	22:45	22.17	1999	-132.6	8.79	30.57	15.8	4.4	93.9	8.14	0.8	4
9/10/2017	23:00	22.14	1999	-132.2	8.78	21.61	15.2	4.3	93.5	8.11	0.7	4
9/10/2017	23:15	22.13	1998	-132.1	8.78	45.87	10.3	3	92.2	8	0.7	4
9/10/2017	23:30	22.09	1999	-132	8.78	20.15	15.7	4.4	91.6	7.95	0.7	4
9/10/2017	23:45	22.09	1999	-132	8.78	25.56	12.6	3.6	91.5	7.94	0.8	4
9/11/2017	0:00	22.08	1999	-131.8	8.77	18.24	12	3.4	91.3	7.93	0.8	4
9/11/2017	0:15	22.06	1999	-131.7	8.77	25.22	14.9	4.2	90.7	7.88	0.7	4
9/11/2017	0:30	22.03	1998	-131.7	8.77	28.81	19.4	5.4	89.9	7.81	0.8	4
9/11/2017	0:45	22.01	1998	-131.6	8.77	26.16	14.3	4	89.7	7.79	0.7	4
9/11/2017	1:00	21.98	1998	-131.3	8.77	63.53	11.5	3.3	88.6	7.7	0.8	4
9/11/2017	1:15	21.96	1998	-131	8.76	63.2	13.5	3.8	87.4	7.6	0.7	4
9/11/2017	1:30	21.92	1998	-130.6	8.75	87.18	12.3	3.5	86.4	7.52	0.7	4
9/11/2017	1:45	21.89	1997	-130.1	8.75	44.35	13.8	3.9	84.4	7.35	0.7	4
9/11/2017	2:00	21.84	1997	-129.4	8.73	57.27	16.5	4.6	82.5	7.19	0.7	4
9/11/2017	2:15	21.81	1996	-128.5	8.72	30.47	15.5	4.3	79.4	6.93	0.7	4
9/11/2017	2:30	21.77	1995	-128.3	8.72	55.48	12.7	3.6	79.1	6.91	0.7	4
9/11/2017	2:45	21.73	1995	-128.7	8.72	44.53	10.5	3	79.8	6.97	0.7	4
9/11/2017	3:00	21.72	1995	-128.8	8.72	77.5	13.9	3.9	80.1	7	0.7	4
9/11/2017	3:15	21.73	1995	-129.1	8.73	67.33	13.4	3.8	80.2	7.01	0.7	4
9/11/2017	3:30	21.72	1994	-129.4	8.73	84.39	12.5	3.5	81.4	7.11	0.7	4
